Sexo,codigo,Provincia,AÃ±o,Trimestre,Paro
Ambos sexos,6,Badajoz,2019,1,24.03
Ambos sexos,6,Badajoz,2019,2,20.94
Ambos sexos,6,Badajoz,2019,3,20.15
Ambos sexos,6,Badajoz,2019,4,24.64
Ambos sexos,6,Badajoz,2020,1,24.65
Ambos sexos,6,Badajoz,2020,2,21.54
Ambos sexos,6,Badajoz,2020,3,21.26
Ambos sexos,6,Badajoz,2020,4,22.91
Ambos sexos,6,Badajoz,2021,1,21.47
Ambos sexos,6,Badajoz,2021,2,19.2
Ambos sexos,6,Badajoz,2021,3,18.19
Ambos sexos,6,Badajoz,2021,4,19.7
Ambos sexos,6,Badajoz,2022,1,18.89
Ambos sexos,6,Badajoz,2022,2,16.14
Ambos sexos,6,Badajoz,2022,3,16.47
Ambos sexos,6,Badajoz,2022,4,18.82
Ambos sexos,6,Badajoz,2023,1,19.46
Ambos sexos,7,Illes Balears,2002,1,8.96
Ambos sexos,7,Illes Balears,2002,2,6.74
Ambos sexos,7,Illes Balears,2002,3,6.07
Ambos sexos,7,Illes Balears,2002,4,8.69
Ambos sexos,7,Illes Balears,2003,1,12.68
Ambos sexos,7,Illes Balears,2003,2,9.39
Ambos sexos,7,Illes Balears,2003,3,7.02
Ambos sexos,7,Illes Balears,2003,4,10.01
Ambos sexos,7,Illes Balears,2004,1,12.75
Ambos sexos,7,Illes Balears,2004,2,9.06
Ambos sexos,7,Illes Balears,2004,3,6.77
Ambos sexos,7,Illes Balears,2004,4,8.09
Ambos sexos,7,Illes Balears,2005,1,10.7
Ambos sexos,7,Illes Balears,2005,2,6.06
Ambos sexos,7,Illes Balears,2005,3,4.91
Ambos sexos,7,Illes Balears,2005,4,7.5
Ambos sexos,7,Illes Balears,2006,1,8.41
Ambos sexos,7,Illes Balears,2006,2,6.53
Ambos sexos,7,Illes Balears,2006,3,4.72
Ambos sexos,7,Illes Balears,2006,4,6.34
Ambos sexos,7,Illes Balears,2007,1,9.33
Ambos sexos,7,Illes Balears,2007,2,5.55
Ambos sexos,7,Illes Balears,2007,3,4.64
Ambos sexos,7,Illes Balears,2007,4,9.35
Ambos sexos,7,Illes Balears,2008,1,10.98
Ambos sexos,7,Illes Balears,2008,2,8.4
Ambos sexos,7,Illes Balears,2008,3,9.32
Ambos sexos,7,Illes Balears,2008,4,12.05
Ambos sexos,7,Illes Balears,2009,1,19.63
Ambos sexos,7,Illes Balears,2009,2,18.02
Ambos sexos,7,Illes Balears,2009,3,14.78
Ambos sexos,7,Illes Balears,2009,4,19.45
Ambos sexos,7,Illes Balears,2010,1,22.22
Ambos sexos,7,Illes Balears,2010,2,19.79
Ambos sexos,7,Illes Balears,2010,3,16.93
Ambos sexos,7,Illes Balears,2010,4,21.78
Ambos sexos,7,Illes Balears,2011,1,24.98
Ambos sexos,7,Illes Balears,2011,2,19.53
Ambos sexos,7,Illes Balears,2011,3,17.79
Ambos sexos,7,Illes Balears,2011,4,25.49
Ambos sexos,7,Illes Balears,2012,1,27.85
Ambos sexos,7,Illes Balears,2012,2,21.32
Ambos sexos,7,Illes Balears,2012,3,19.56
Ambos sexos,7,Illes Balears,2012,4,24.3
Ambos sexos,7,Illes Balears,2013,1,28.55
Ambos sexos,7,Illes Balears,2013,2,21.14
Ambos sexos,7,Illes Balears,2013,3,16.93
Ambos sexos,7,Illes Balears,2013,4,22.72
Ambos sexos,7,Illes Balears,2014,1,26.7
Ambos sexos,7,Illes Balears,2014,2,19.04
Ambos sexos,7,Illes Balears,2014,3,15.94
Ambos sexos,7,Illes Balears,2014,4,18.88
Ambos sexos,7,Illes Balears,2015,1,22.29
Ambos sexos,7,Illes Balears,2015,2,16.45
Ambos sexos,7,Illes Balears,2015,3,13.88
Ambos sexos,7,Illes Balears,2015,4,17.02
Ambos sexos,7,Illes Balears,2016,1,18.41
Ambos sexos,7,Illes Balears,2016,2,13.02
Ambos sexos,7,Illes Balears,2016,3,10.6
Ambos sexos,7,Illes Balears,2016,4,13.8
Ambos sexos,7,Illes Balears,2017,1,16.76
Ambos sexos,7,Illes Balears,2017,2,11.49
Ambos sexos,7,Illes Balears,2017,3,9.25
Ambos sexos,7,Illes Balears,2017,4,12.61
Ambos sexos,7,Illes Balears,2018,1,17.42
Ambos sexos,7,Illes Balears,2018,2,11.22
Ambos sexos,7,Illes Balears,2018,3,7.16
Ambos sexos,7,Illes Balears,2018,4,10.91
Ambos sexos,7,Illes Balears,2019,1,17.06
Ambos sexos,7,Illes Balears,2019,2,12.13
Ambos sexos,7,Illes Balears,2019,3,8.18
Ambos sexos,7,Illes Balears,2019,4,9.91
Ambos sexos,7,Illes Balears,2020,1,18.2
Ambos sexos,7,Illes Balears,2020,2,15.93
Ambos sexos,7,Illes Balears,2020,3,13.28
Ambos sexos,7,Illes Balears,2020,4,17.34
Ambos sexos,7,Illes Balears,2021,1,18.88
Ambos sexos,7,Illes Balears,2021,2,15.17
Ambos sexos,7,Illes Balears,2021,3,10.57
Ambos sexos,7,Illes Balears,2021,4,14.9
Ambos sexos,7,Illes Balears,2022,1,18.03
Ambos sexos,7,Illes Balears,2022,2,9.29
Ambos sexos,7,Illes Balears,2022,3,5.79
Ambos sexos,7,Balears. Illes,2022,4,10.91
Ambos sexos,7,Balears. Illes,2023,1,18.14
Ambos sexos,8,Barcelona,2002,1,11.12
Ambos sexos,8,Barcelona,2002,2,9.82
Ambos sexos,8,Barcelona,2002,3,10.76
Ambos sexos,8,Barcelona,2002,4,11.43
Ambos sexos,8,Barcelona,2003,1,11.32
Ambos sexos,8,Barcelona,2003,2,11.31
Ambos sexos,8,Barcelona,2003,3,10.81
Ambos sexos,8,Barcelona,2003,4,10.01
Ambos sexos,8,Barcelona,2004,1,10.86
Ambos sexos,8,Barcelona,2004,2,10.28
Ambos sexos,8,Barcelona,2004,3,10.35
Ambos sexos,8,Barcelona,2004,4,9.93
Ambos sexos,8,Barcelona,2005,1,7.95
Ambos sexos,8,Barcelona,2005,2,7.07
Ambos sexos,8,Barcelona,2005,3,6.03
Ambos sexos,8,Barcelona,2005,4,6.51
Ambos sexos,8,Barcelona,2006,1,6.97
Ambos sexos,8,Barcelona,2006,2,6.22
Ambos sexos,8,Barcelona,2006,3,6.29
Ambos sexos,8,Barcelona,2006,4,6.71
Ambos sexos,8,Barcelona,2007,1,6.45
Ambos sexos,8,Barcelona,2007,2,6.2
Ambos sexos,8,Barcelona,2007,3,7.09
Ambos sexos,8,Barcelona,2007,4,6.35
Ambos sexos,8,Barcelona,2008,1,7.46
Ambos sexos,8,Barcelona,2008,2,7.1
Ambos sexos,8,Barcelona,2008,3,8.54
Ambos sexos,8,Barcelona,2008,4,11.37
Ambos sexos,8,Barcelona,2009,1,15.84
Ambos sexos,8,Barcelona,2009,2,16.15
Ambos sexos,8,Barcelona,2009,3,15.97
Ambos sexos,8,Barcelona,2009,4,16.85
Ambos sexos,8,Barcelona,2010,1,17.81
Ambos sexos,8,Barcelona,2010,2,17.62
Ambos sexos,8,Barcelona,2010,3,17.72
Ambos sexos,8,Barcelona,2010,4,17.76
Ambos sexos,8,Barcelona,2011,1,18.92
Ambos sexos,8,Barcelona,2011,2,17.86
Ambos sexos,8,Barcelona,2011,3,19.56
Ambos sexos,8,Barcelona,2011,4,20.06
Ambos sexos,8,Barcelona,2012,1,21.5
Ambos sexos,8,Barcelona,2012,2,21.55
Ambos sexos,8,Barcelona,2012,3,22.99
Ambos sexos,8,Barcelona,2012,4,24.02
Ambos sexos,8,Barcelona,2013,1,24.38
Ambos sexos,8,Barcelona,2013,2,23.72
Ambos sexos,8,Barcelona,2013,3,22.98
Ambos sexos,8,Barcelona,2013,4,21.39
Ambos sexos,8,Barcelona,2014,1,21.57
Ambos sexos,8,Barcelona,2014,2,19.72
Ambos sexos,8,Barcelona,2014,3,19.11
Ambos sexos,8,Barcelona,2014,4,19.5
Ambos sexos,8,Barcelona,2015,1,19.58
Ambos sexos,8,Barcelona,2015,2,18.97
Ambos sexos,8,Barcelona,2015,3,17.24
Ambos sexos,8,Barcelona,2015,4,17.15
Ambos sexos,8,Barcelona,2016,1,17.05
Ambos sexos,8,Barcelona,2016,2,15.67
Ambos sexos,8,Barcelona,2016,3,14.54
Ambos sexos,8,Barcelona,2016,4,14.73
Ambos sexos,8,Barcelona,2017,1,14.69
Ambos sexos,8,Barcelona,2017,2,13.03
Ambos sexos,8,Barcelona,2017,3,12.56
Ambos sexos,8,Barcelona,2017,4,12.13
Ambos sexos,8,Barcelona,2018,1,11.55
Ambos sexos,8,Barcelona,2018,2,10.91
Ambos sexos,8,Barcelona,2018,3,10.55
Ambos sexos,8,Barcelona,2018,4,11.34
Ambos sexos,8,Barcelona,2019,1,10.93
Ambos sexos,8,Barcelona,2019,2,10.93
Ambos sexos,8,Barcelona,2019,3,11.27
Ambos sexos,8,Barcelona,2019,4,10.47
Ambos sexos,8,Barcelona,2020,1,10.58
Ambos sexos,8,Barcelona,2020,2,12.45
Ambos sexos,8,Barcelona,2020,3,13.39
Ambos sexos,8,Barcelona,2020,4,13.67
Ambos sexos,8,Barcelona,2021,1,12.36
Ambos sexos,8,Barcelona,2021,2,12.15
Ambos sexos,8,Barcelona,2021,3,10.79
Ambos sexos,8,Barcelona,2021,4,9.6
Ambos sexos,8,Barcelona,2022,1,10.14
Ambos sexos,8,Barcelona,2022,2,9.18
Ambos sexos,8,Barcelona,2022,3,9.3
Ambos sexos,8,Barcelona,2022,4,10.15
Ambos sexos,8,Barcelona,2023,1,10.15
Ambos sexos,9,Burgos,2002,1,5.73
Ambos sexos,9,Burgos,2002,2,7.59
Ambos sexos,9,Burgos,2002,3,7.4
Ambos sexos,9,Burgos,2002,4,10.01
Ambos sexos,9,Burgos,2003,1,9.56
Ambos sexos,9,Burgos,2003,2,7.54
Ambos sexos,9,Burgos,2003,3,8.49
Ambos sexos,9,Burgos,2003,4,9.25
Ambos sexos,9,Burgos,2004,1,10.29
Ambos sexos,9,Burgos,2004,2,9.41
Ambos sexos,9,Burgos,2004,3,6.95
Ambos sexos,9,Burgos,2004,4,7.3
Ambos sexos,9,Burgos,2005,1,8.54
Ambos sexos,9,Burgos,2005,2,6.72
Ambos sexos,9,Burgos,2005,3,5.49
Ambos sexos,9,Burgos,2005,4,6.47
Ambos sexos,9,Burgos,2006,1,9.43
Ambos sexos,9,Burgos,2006,2,7.01
Ambos sexos,9,Burgos,2006,3,6.32
Ambos sexos,9,Burgos,2006,4,5.5
Ambos sexos,9,Burgos,2007,1,5.92
Ambos sexos,9,Burgos,2007,2,5.94
Ambos sexos,9,Burgos,2007,3,6.78
Ambos sexos,9,Burgos,2007,4,7.45
Ambos sexos,9,Burgos,2008,1,8.07
Ambos sexos,9,Burgos,2008,2,9.84
Ambos sexos,9,Burgos,2008,3,8.14
Ambos sexos,9,Burgos,2008,4,10.59
Ambos sexos,9,Burgos,2009,1,10.45
Ambos sexos,9,Burgos,2009,2,13.44
Ambos sexos,9,Burgos,2009,3,12.23
Ambos sexos,9,Burgos,2009,4,14.55
Ambos sexos,9,Burgos,2010,1,14.15
Ambos sexos,9,Burgos,2010,2,16.61
Ambos sexos,9,Burgos,2010,3,14.38
Ambos sexos,9,Burgos,2010,4,16.35
Ambos sexos,9,Burgos,2011,1,16.87
Ambos sexos,9,Burgos,2011,2,14.35
Ambos sexos,9,Burgos,2011,3,13.71
Ambos sexos,9,Burgos,2011,4,14.97
Ambos sexos,9,Burgos,2012,1,17.21
Ambos sexos,9,Burgos,2012,2,17.77
Ambos sexos,9,Burgos,2012,3,16.42
Ambos sexos,9,Burgos,2012,4,17.84
Ambos sexos,9,Burgos,2013,1,22.6
Ambos sexos,9,Burgos,2013,2,20.91
Ambos sexos,9,Burgos,2013,3,19.06
Ambos sexos,9,Burgos,2013,4,19.08
Ambos sexos,9,Burgos,2014,1,18.11
Ambos sexos,9,Burgos,2014,2,17.95
Ambos sexos,9,Burgos,2014,3,18.08
Ambos sexos,9,Burgos,2014,4,18.76
Ambos sexos,9,Burgos,2015,1,18.96
Ambos sexos,9,Burgos,2015,2,18.74
Ambos sexos,9,Burgos,2015,3,16.12
Ambos sexos,9,Burgos,2015,4,17.72
Ambos sexos,9,Burgos,2016,1,15.38
Ambos sexos,9,Burgos,2016,2,12.34
Ambos sexos,9,Burgos,2016,3,8.74
Ambos sexos,9,Burgos,2016,4,10.47
Ambos sexos,9,Burgos,2017,1,10.22
Ambos sexos,9,Burgos,2017,2,10.66
Ambos sexos,9,Burgos,2017,3,10.25
Ambos sexos,9,Burgos,2017,4,11.08
Ambos sexos,9,Burgos,2018,1,11.54
Ambos sexos,9,Burgos,2018,2,8.92
Ambos sexos,9,Burgos,2018,3,10.14
Ambos sexos,9,Burgos,2018,4,10.96
Ambos sexos,9,Burgos,2019,1,11.35
Ambos sexos,9,Burgos,2019,2,9.34
Ambos sexos,9,Burgos,2019,3,9.81
Ambos sexos,9,Burgos,2019,4,9.34
Ambos sexos,9,Burgos,2020,1,9.76
Ambos sexos,9,Burgos,2020,2,13.67
Ambos sexos,9,Burgos,2020,3,11.68
Ambos sexos,9,Burgos,2020,4,9.4
Ambos sexos,9,Burgos,2021,1,9.88
Ambos sexos,9,Burgos,2021,2,10.42
Ambos sexos,9,Burgos,2021,3,9.09
Ambos sexos,9,Burgos,2021,4,10.03
Ambos sexos,9,Burgos,2022,1,9.94
Ambos sexos,9,Burgos,2022,2,9.7
Ambos sexos,9,Burgos,2022,3,6.24
Ambos sexos,9,Burgos,2022,4,7.41
Ambos sexos,9,Burgos,2023,1,8.27
Ambos sexos,10,Cáceres,2002,1,18.19
Ambos sexos,10,Cáceres,2002,2,17.52
Ambos sexos,10,Cáceres,2002,3,18.26
Ambos sexos,10,Cáceres,2002,4,18.86
Ambos sexos,10,Cáceres,2003,1,20.52
Ambos sexos,10,Cáceres,2003,2,18.28
Ambos sexos,10,Cáceres,2003,3,18.25
Ambos sexos,10,Cáceres,2003,4,18.02
Ambos sexos,10,Cáceres,2004,1,17.44
Ambos sexos,10,Cáceres,2004,2,16.6
Ambos sexos,10,Cáceres,2004,3,16.32
Ambos sexos,10,Cáceres,2004,4,13.02
Ambos sexos,10,Cáceres,2005,1,13.67
Ambos sexos,10,Cáceres,2005,2,13.12
Ambos sexos,10,Cáceres,2005,3,12.15
Ambos sexos,10,Cáceres,2005,4,12.86
Ambos sexos,10,Cáceres,2006,1,12.79
Ambos sexos,10,Cáceres,2006,2,11.11
Ambos sexos,10,Cáceres,2006,3,10.55
Ambos sexos,10,Cáceres,2006,4,10.16
Ambos sexos,10,Cáceres,2007,1,10.71
Ambos sexos,10,Cáceres,2007,2,10.06
Ambos sexos,10,Cáceres,2007,3,10.02
Ambos sexos,10,Cáceres,2007,4,13.87
Ambos sexos,10,Cáceres,2008,1,15.56
Ambos sexos,10,Cáceres,2008,2,12.21
Ambos sexos,10,Cáceres,2008,3,14.27
Ambos sexos,10,Cáceres,2008,4,15.97
Ambos sexos,10,Cáceres,2009,1,20.86
Ambos sexos,10,Cáceres,2009,2,19.36
Ambos sexos,10,Cáceres,2009,3,18.83
Ambos sexos,10,Cáceres,2009,4,18.38
Ambos sexos,10,Cáceres,2010,1,22.03
Ambos sexos,10,Cáceres,2010,2,21.01
Ambos sexos,10,Cáceres,2010,3,21.69
Ambos sexos,10,Cáceres,2010,4,19.99
Ambos sexos,10,Cáceres,2011,1,21.14
Ambos sexos,10,Cáceres,2011,2,19.68
Ambos sexos,10,Cáceres,2011,3,20.61
Ambos sexos,10,Cáceres,2011,4,24.56
Ambos sexos,10,Cáceres,2012,1,30.81
Ambos sexos,10,Cáceres,2012,2,32.39
Ambos sexos,10,Cáceres,2012,3,32.69
Ambos sexos,10,Cáceres,2012,4,31.26
Ambos sexos,10,Cáceres,2013,1,34.62
Ambos sexos,10,Cáceres,2013,2,32.92
Ambos sexos,10,Cáceres,2013,3,33.02
Ambos sexos,10,Cáceres,2013,4,31.26
Ambos sexos,10,Cáceres,2014,1,28.91
Ambos sexos,10,Cáceres,2014,2,26.86
Ambos sexos,10,Cáceres,2014,3,26.19
Ambos sexos,10,Cáceres,2014,4,27.3
Ambos sexos,10,Cáceres,2015,1,29.73
Ambos sexos,10,Cáceres,2015,2,27.44
Ambos sexos,10,Cáceres,2015,3,26.61
Ambos sexos,10,Cáceres,2015,4,24.68
Ambos sexos,10,Cáceres,2016,1,26.74
Ambos sexos,10,Cáceres,2016,2,23.89
Ambos sexos,10,Cáceres,2016,3,21.43
Ambos sexos,10,Cáceres,2016,4,22.12
Ambos sexos,10,Cáceres,2017,1,24.71
Ambos sexos,10,Cáceres,2017,2,22.48
Ambos sexos,10,Cáceres,2017,3,22.22
Ambos sexos,10,Cáceres,2017,4,21.75
Ambos sexos,10,Cáceres,2018,1,21.2
Ambos sexos,10,Cáceres,2018,2,20.06
Ambos sexos,10,Cáceres,2018,3,19.37
Ambos sexos,10,Cáceres,2018,4,21.3
Ambos sexos,10,Cáceres,2019,1,19.8
Ambos sexos,10,Cáceres,2019,2,19.63
Ambos sexos,10,Cáceres,2019,3,18.87
Ambos sexos,10,Cáceres,2019,4,21.48
Ambos sexos,10,Cáceres,2020,1,21.75
Ambos sexos,10,Cáceres,2020,2,21.14
Ambos sexos,10,Cáceres,2020,3,20.22
Ambos sexos,10,Cáceres,2020,4,18.52
Ambos sexos,10,Cáceres,2021,1,23.58
Ambos sexos,10,Cáceres,2021,2,19.07
Ambos sexos,10,Cáceres,2021,3,17.44
Ambos sexos,10,Cáceres,2021,4,17.64
Ambos sexos,10,Cáceres,2022,1,19.14
Ambos sexos,10,Cáceres,2022,2,17.78
Ambos sexos,10,Cáceres,2022,3,14.71
Ambos sexos,10,Cáceres,2022,4,15.41
Ambos sexos,10,Cáceres,2023,1,19.67
Ambos sexos,11,Cádiz,2002,1,27.83
Ambos sexos,11,Cádiz,2002,2,26.61
Ambos sexos,11,Cádiz,2002,3,27.11
Ambos sexos,11,Cádiz,2002,4,26.75
Ambos sexos,11,Cádiz,2003,1,25.77
Ambos sexos,11,Cádiz,2003,2,22.59
Ambos sexos,11,Cádiz,2003,3,19.28
Ambos sexos,11,Cádiz,2003,4,25.37
Ambos sexos,11,Cádiz,2004,1,23.88
Ambos sexos,11,Cádiz,2004,2,23.02
Ambos sexos,11,Cádiz,2004,3,22.38
Ambos sexos,11,Cádiz,2004,4,21.83
Ambos sexos,11,Cádiz,2005,1,19.12
Ambos sexos,11,Cádiz,2005,2,17.2
Ambos sexos,11,Cádiz,2005,3,16.83
Ambos sexos,11,Cádiz,2005,4,17.41
Ambos sexos,11,Cádiz,2006,1,17.17
Ambos sexos,11,Cádiz,2006,2,17.38
Ambos sexos,11,Cádiz,2006,3,13.1
Ambos sexos,11,Cádiz,2006,4,13.74
Ambos sexos,11,Cádiz,2007,1,15.12
Ambos sexos,11,Cádiz,2007,2,13.51
Ambos sexos,11,Cádiz,2007,3,14.1
Ambos sexos,11,Cádiz,2007,4,17.35
Ambos sexos,11,Cádiz,2008,1,18.09
Ambos sexos,11,Cádiz,2008,2,18.1
Ambos sexos,11,Cádiz,2008,3,18.95
Ambos sexos,11,Cádiz,2008,4,21.8
Ambos sexos,11,Cádiz,2009,1,26.2
Ambos sexos,11,Cádiz,2009,2,26.3
Ambos sexos,11,Cádiz,2009,3,26.17
Ambos sexos,11,Cádiz,2009,4,28.49
Ambos sexos,11,Cádiz,2010,1,31.91
Ambos sexos,11,Cádiz,2010,2,29.67
Ambos sexos,11,Cádiz,2010,3,29.44
Ambos sexos,11,Cádiz,2010,4,31.26
Ambos sexos,11,Cádiz,2011,1,32.53
Ambos sexos,11,Cádiz,2011,2,31.53
Ambos sexos,11,Cádiz,2011,3,31.01
Ambos sexos,11,Cádiz,2011,4,35.03
Ambos sexos,11,Cádiz,2012,1,36.28
Ambos sexos,11,Cádiz,2012,2,33.93
Ambos sexos,11,Cádiz,2012,3,35.46
Ambos sexos,11,Cádiz,2012,4,39.84
Ambos sexos,11,Cádiz,2013,1,41.24
Ambos sexos,11,Cádiz,2013,2,39.7
Ambos sexos,11,Cádiz,2013,3,37.05
Ambos sexos,11,Cádiz,2013,4,40.47
Ambos sexos,11,Cádiz,2014,1,43.23
Ambos sexos,11,Cádiz,2014,2,42.4
Ambos sexos,11,Cádiz,2014,3,41.26
Ambos sexos,11,Cádiz,2014,4,42.34
Ambos sexos,11,Cádiz,2015,1,42.05
Ambos sexos,11,Cádiz,2015,2,37.32
Ambos sexos,11,Cádiz,2015,3,37.18
Ambos sexos,11,Cádiz,2015,4,36.73
Ambos sexos,11,Cádiz,2016,1,37.16
Ambos sexos,11,Cádiz,2016,2,35.31
Ambos sexos,11,Cádiz,2016,3,31.24
Ambos sexos,11,Cádiz,2016,4,33.86
Ambos sexos,11,Cádiz,2017,1,33.87
Ambos sexos,11,Cádiz,2017,2,29.63
Ambos sexos,11,Cádiz,2017,3,27.61
Ambos sexos,11,Cádiz,2017,4,30.01
Ambos sexos,11,Cádiz,2018,1,31.25
Ambos sexos,11,Cádiz,2018,2,26.86
Ambos sexos,11,Cádiz,2018,3,24.72
Ambos sexos,11,Cádiz,2018,4,27.35
Ambos sexos,11,Cádiz,2019,1,26.8
Ambos sexos,11,Cádiz,2019,2,24.34
Ambos sexos,11,Cádiz,2019,3,23.77
Ambos sexos,11,Cádiz,2019,4,24.7
Ambos sexos,11,Cádiz,2020,1,24.37
Ambos sexos,11,Cádiz,2020,2,21.42
Ambos sexos,11,Cádiz,2020,3,21.03
Ambos sexos,11,Cádiz,2020,4,24.91
Ambos sexos,11,Cádiz,2021,1,27.05
Ambos sexos,11,Cádiz,2021,2,25.55
Ambos sexos,11,Cádiz,2021,3,23.16
Ambos sexos,11,Cádiz,2021,4,25.94
Ambos sexos,11,Cádiz,2022,1,26.3
Ambos sexos,11,Cádiz,2022,2,21.7
Ambos sexos,11,Cádiz,2022,3,21.11
Ambos sexos,11,Cádiz,2022,4,25.02
Ambos sexos,11,Cádiz,2023,1,24.96
Ambos sexos,12,Castellón,2002,1,5.6
Ambos sexos,12,Castellón,2002,2,5.3
Ambos sexos,12,Castellón,2002,3,4.81
Ambos sexos,12,Castellón,2002,4,5.59
Ambos sexos,12,Castellón,2003,1,6.42
Ambos sexos,12,Castellón,2003,2,6.66
Ambos sexos,12,Castellón,2003,3,5.98
Ambos sexos,12,Castellón,2003,4,7.99
Ambos sexos,12,Castellón,2004,1,9.14
Ambos sexos,12,Castellón,2004,2,9.02
Ambos sexos,12,Castellón,2004,3,8.82
Ambos sexos,12,Castellón,2004,4,7.1
Ambos sexos,12,Castellón,2005,1,8.58
Ambos sexos,12,Castellón,2005,2,8.81
Ambos sexos,12,Castellón,2005,3,5.96
Ambos sexos,12,Castellón,2005,4,6.56
Ambos sexos,12,Castellón,2006,1,6.53
Ambos sexos,12,Castellón,2006,2,6.5
Ambos sexos,12,Castellón,2006,3,5.38
Ambos sexos,12,Castellón,2006,4,6.62
Ambos sexos,12,Castellón,2007,1,6.59
Ambos sexos,12,Castellón,2007,2,7.27
Ambos sexos,12,Castellón,2007,3,6.3
Ambos sexos,12,Castellón,2007,4,7.05
Ambos sexos,12,Castellón,2008,1,7.98
Ambos sexos,12,Castellón,2008,2,9.35
Ambos sexos,12,Castellón,2008,3,11.12
Ambos sexos,12,Castellón,2008,4,14.29
Ambos sexos,12,Castellón,2009,1,17.54
Ambos sexos,12,Castellón,2009,2,19.38
Ambos sexos,12,Castellón,2009,3,20.44
Ambos sexos,12,Castellón,2009,4,21.18
Ambos sexos,12,Castellón,2010,1,24.29
Ambos sexos,12,Castellón,2010,2,24.28
Ambos sexos,12,Castellón,2010,3,23.57
Ambos sexos,12,Castellón,2010,4,23.47
Ambos sexos,12,Castellón,2011,1,26.08
Ambos sexos,12,Castellón,2011,2,26.2
Ambos sexos,12,Castellón,2011,3,25.73
Ambos sexos,12,Castellón,2011,4,25.85
Ambos sexos,12,Castellón,2012,1,27.67
Ambos sexos,12,Castellón,2012,2,27.2
Ambos sexos,12,Castellón,2012,3,27.15
Ambos sexos,12,Castellón,2012,4,26.74
Ambos sexos,12,Castellón,2013,1,30.67
Ambos sexos,12,Castellón,2013,2,30.75
Ambos sexos,12,Castellón,2013,3,27.75
Ambos sexos,12,Castellón,2013,4,27.33
Ambos sexos,12,Castellón,2014,1,28.21
Ambos sexos,12,Castellón,2014,2,27.66
Ambos sexos,12,Castellón,2014,3,27.84
Ambos sexos,12,Castellón,2014,4,24.62
Ambos sexos,12,Castellón,2015,1,25.69
Ambos sexos,12,Castellón,2015,2,23.85
Ambos sexos,12,Castellón,2015,3,20.94
Ambos sexos,12,Castellón,2015,4,19.53
Ambos sexos,12,Castellón,2016,1,21.43
Ambos sexos,12,Castellón,2016,2,19.79
Ambos sexos,12,Castellón,2016,3,19.66
Ambos sexos,12,Castellón,2016,4,17.11
Ambos sexos,12,Castellón,2017,1,19.52
Ambos sexos,12,Castellón,2017,2,17.58
Ambos sexos,12,Castellón,2017,3,15.42
Ambos sexos,12,Castellón,2017,4,14.37
Ambos sexos,12,Castellón,2018,1,16.82
Ambos sexos,12,Castellón,2018,2,15.68
Ambos sexos,12,Castellón,2018,3,14.49
Ambos sexos,12,Castellón,2018,4,15.11
Ambos sexos,12,Castellón,2019,1,14.46
Ambos sexos,12,Castellón,2019,2,14.25
Ambos sexos,12,Castellón,2019,3,12.01
Ambos sexos,12,Castellón,2019,4,14.29
Ambos sexos,12,Castellón,2020,1,13.81
Ambos sexos,12,Castellón,2020,2,14.44
Ambos sexos,12,Castellón,2020,3,14.77
Ambos sexos,12,Castellón,2020,4,14.12
Ambos sexos,12,Castellón,2021,1,15.86
Ambos sexos,12,Castellón,2021,2,15.2
Ambos sexos,12,Castellón,2021,3,12.54
Ambos sexos,12,Castellón,2021,4,11.19
Ambos sexos,12,Castellón,2022,1,11.84
Ambos sexos,12,Castellón,2022,2,10.55
Ambos sexos,12,Castellón,2022,3,11.79
Ambos sexos,12,Castellón,2022,4,13.58
Ambos sexos,12,Castellón,2023,1,13.84
Ambos sexos,13,CiudadReal,2002,1,11.38
Ambos sexos,13,CiudadReal,2002,2,9.41
Ambos sexos,13,CiudadReal,2002,3,8.41
Ambos sexos,13,CiudadReal,2002,4,8.38
Ambos sexos,13,CiudadReal,2003,1,11.95
Ambos sexos,13,CiudadReal,2003,2,10.75
Ambos sexos,13,CiudadReal,2003,3,10.66
Ambos sexos,13,CiudadReal,2003,4,10.85
Ambos sexos,13,CiudadReal,2004,1,8.62
Ambos sexos,13,CiudadReal,2004,2,8.55
Ambos sexos,13,CiudadReal,2004,3,9.4
Ambos sexos,13,CiudadReal,2004,4,12.08
Ambos sexos,13,CiudadReal,2005,1,11.32
Ambos sexos,13,CiudadReal,2005,2,11.38
Ambos sexos,13,CiudadReal,2005,3,9.88
Ambos sexos,13,CiudadReal,2005,4,10.02
Ambos sexos,13,CiudadReal,2006,1,12.21
Ambos sexos,13,CiudadReal,2006,2,11.51
Ambos sexos,13,CiudadReal,2006,3,9.86
Ambos sexos,13,CiudadReal,2006,4,10.13
Ambos sexos,13,CiudadReal,2007,1,9.28
Ambos sexos,13,CiudadReal,2007,2,9.22
Ambos sexos,13,CiudadReal,2007,3,9.25
Ambos sexos,13,CiudadReal,2007,4,9.33
Ambos sexos,13,CiudadReal,2008,1,11.15
Ambos sexos,13,CiudadReal,2008,2,12.46
Ambos sexos,13,CiudadReal,2008,3,14.5
Ambos sexos,13,CiudadReal,2008,4,15.91
Ambos sexos,13,CiudadReal,2009,1,18.98
Ambos sexos,13,CiudadReal,2009,2,20.15
Ambos sexos,13,CiudadReal,2009,3,18.9
Ambos sexos,13,CiudadReal,2009,4,21.17
Ambos sexos,13,CiudadReal,2010,1,23.42
